response_id,prompt_id,bertscore_divergence
14842,153,0.1586082
14843,155,0.15771133
14844,156,0.16870838
14845,159,0.15317082
14846,158,0.1618172
14847,157,0.17432839
14848,160,0.18076861
14885,201,0.15558803
14850,161,0.1601072
14851,163,0.16401756
14852,164,0.16600466
14853,167,0.15792221
14854,165,0.15748686
14855,166,0.14268535
14856,168,0.17790216
14857,169,0.16950703
14886,200,0.16088426
14858,172,0.1814608
14859,173,0.21172065
14860,175,0.17152166
14861,174,0.15133893
14862,176,0.1494121
14863,198,0.13227671
14864,177,0.16991085
14865,178,0.15279889
14866,179,0.167175
14867,180,0.16520673
14868,181,0.17194605
14869,183,0.13796902
14870,182,0.1643619
14871,184,0.15528947
14872,185,0.15983564
14873,189,0.1445334
14874,188,0.17642027
14875,186,0.17904574
14876,187,0.1691066
15516,608,0.16001934
14877,190,0.19808173
14878,193,0.16948974
14879,191,0.15945208
14880,192,0.1672231
14881,194,0.17817432
14882,195,0.17190093
14883,196,0.14995253
14884,199,0.17304522
15030,130,0.15705973
14887,203,0.16671091
14888,202,0.16893715
14889,205,0.17119008
14890,204,0.17253762
14891,207,0.20498502
14892,206,0.16327387
14893,209,0.17662835
14894,210,0.21087992
14895,208,0.17285728
14896,227,0.17353922
14897,214,0.17464757
14898,211,0.16570067
14899,212,0.16140193
14900,213,0.17231566
14901,215,0.16109943
14902,216,0.15550262
15093,194,0.15637857
14903,217,0.16219854
14904,218,0.15133494
14905,219,0.15561116
14906,223,0.15377265
14907,221,0.17260581
14908,224,0.14340574
14909,222,0.21690047
14910,220,0.17786622
15095,195,0.15320688
14911,225,0.17498678
14912,226,0.1583215
14913,228,0.17379385
14914,276,0.16814065
14915,229,0.1584639
14916,230,0.16843241
14917,232,0.1570394
14918,234,0.1578812
14919,236,0.16645229
14920,231,0.16963613
14944,260,0.16281825
14921,233,0.17257577
14922,238,0.17457497
14923,235,0.14883173
14924,237,0.17256331
14925,242,0.1421622
14926,240,0.2166133
14927,239,0.1577844
14928,244,0.20819515
15031,131,0.17158759
14929,243,0.18684685
14930,246,0.15910143
14931,247,0.15399796
14932,248,0.14178753
14933,245,0.15935087
14934,249,0.16478533
14935,250,0.15542948
14980,297,0.20549339
14936,252,0.1602779
14937,253,0.15678328
14938,251,0.15166765
14939,255,0.17893296
14940,375,0.1569342
14941,258,0.15788841
14942,256,0.16441083
14943,259,0.1502524
15032,132,0.11499214
14945,257,0.15190321
14946,262,0.14782816
14947,254,0.16564876
14948,264,0.15927148
14949,265,0.17658663
14950,261,0.15719676
14951,263,0.15184498
14952,268,0.17754388
14969,284,0.15528321
14953,269,0.1665051
14954,271,0.16764575
14955,266,0.16501832
14956,267,0.15970129
14957,272,0.16429037
14958,274,0.20796841
14959,270,0.16720045
14960,277,0.17702162
14961,278,0.19946396
14962,273,0.16165346
14963,281,0.17682683
14964,279,0.16138536
14965,280,0.1658507
14966,282,0.16784233
14967,292,0.16738427
14968,283,0.15658075
14979,285,0.17205048
14970,286,0.15989149
14971,293,0.15642715
14972,288,0.15887177
14973,289,0.153341
14974,290,0.16362321
14975,294,0.16192263
14976,291,0.15676749
14977,287,0.15363508
14978,295,0.16958708
14981,1291,0.1636349
14982,296,0.16173929
14983,300,0.16267568
14984,383,0.16145748
14985,302,0.18732929
14986,301,0.16260046
14987,303,0.1845625
14988,304,0.16103232
14989,343,0.13830936
14990,298,0.1451177
15033,135,0.12896359
15034,136,0.14018828
14991,305,0.17579275
14992,306,0.16708845
14993,309,0.16885853
14994,311,0.15960252
14995,307,0.16926616
14996,312,0.1566844
14997,308,0.153516
14998,310,0.18924552
15027,124,0.16079563
14999,315,0.16332084
15000,316,0.15188682
15001,314,0.1606999
15002,313,0.1713975
15003,320,0.15620148
15004,319,0.15643442
15005,317,0.14732522
15006,318,0.16223389
15007,109,0.13155574
15008,111,0.14833301
15009,107,0.15085459
15010,108,0.14207542
15011,112,0.15217096
15012,110,0.15958983
15013,115,0.12979072
15014,113,0.1510756
15015,116,0.15138352
15016,117,0.1583075
15017,119,0.14576072
15018,114,0.17686903
15019,121,0.15538049
15020,120,0.16279984
15021,118,0.1559205
15022,123,0.13244063
15023,125,0.12699366
15024,126,0.13339311
15025,146,0.14530253
15026,127,0.15862554
15036,134,0.15913373
15037,140,0.14270717
15038,137,0.12529397
15039,142,0.1483903
15040,141,0.1573667
15041,139,0.14510113
15042,143,0.15018636
15043,138,0.15099281
15044,145,0.13525712
15045,144,0.15616328
15046,147,0.14203435
15047,148,0.14223361
15048,149,0.1641568
15049,150,0.13926172
15050,152,0.1417566
15051,151,0.16201961
15052,170,0.12711966
15053,153,0.14270484
15054,154,0.1608429
15055,157,0.13937432
15056,155,0.16142702
15057,158,0.14542091
15058,159,0.1425097
15059,156,0.14870971
15060,160,0.16023952
15061,161,0.14522272
15062,162,0.14341396
15063,164,0.14943355
15064,163,0.13779306
15065,165,0.14467752
15066,169,0.15124834
15067,167,0.15109086
15068,168,0.15905195
15069,166,0.1470043
15070,172,0.17533088
15071,173,0.19675583
15072,174,0.133362
15094,196,0.14854634
15073,175,0.15729934
15074,176,0.12696016
15075,177,0.16023958
15076,178,0.1346184
15077,198,0.12477392
15078,180,0.15871108
15079,179,0.14528447
15080,181,0.16304034
15081,182,0.13242531
15082,187,0.15613985
15083,184,0.1136843
15084,185,0.13852018
15085,186,0.17020702
15086,183,0.13503742
15087,188,0.15693176
15088,189,0.11795598
15089,190,0.19027978
15090,193,0.14818889
15091,191,0.1607157
15092,192,0.14715952
15096,199,0.14458531
15097,200,0.1679123
15098,202,0.15733302
15099,201,0.13988525
15100,203,0.15487081
15101,205,0.14924091
15102,204,0.13217956
15103,207,0.20175827
15104,206,0.13979346
15105,210,0.19124651
15106,227,0.15816855
15107,209,0.16234505
15108,212,0.1538738
15109,208,0.140849
15110,214,0.15849793
15111,211,0.15608966
15112,216,0.14019108
15113,217,0.16471547
15114,215,0.14390653
15115,218,0.13134009
15116,219,0.13964248
15117,213,0.16449696
15118,220,0.16052645
15119,222,0.19211751
15120,221,0.1684233
15121,223,0.14921653
15122,224,0.13047665
15123,226,0.14294428
15124,228,0.1392417
15125,225,0.16208994
15126,276,0.14300561
15127,229,0.16072088
15128,231,0.15353078
15129,232,0.15018785
15130,236,0.15239328
15131,230,0.15078557
15132,233,0.16221225
15133,235,0.15626138
15134,237,0.16254115
15135,234,0.14811438
15136,238,0.17257333
15137,239,0.15865928
15138,241,0.16150242
15139,242,0.137896
15140,240,0.1981548
15141,243,0.17756665
15142,245,0.14031678
15143,244,0.2023431
15144,247,0.1225158
15145,249,0.14361626
15146,246,0.1404208
15147,248,0.14352232
15148,250,0.15531087
15149,251,0.13418376
15150,254,0.14154601
15151,253,0.16128397
15152,375,0.15623766
15153,255,0.17607886
15154,252,0.14918315
15155,257,0.13658637
15197,294,0.13901335
15156,256,0.1466592
15157,259,0.12416422
15158,258,0.15222412
15159,262,0.12343097
15160,261,0.16073263
15161,260,0.15661037
15162,263,0.15409774
15163,265,0.16121566
15164,266,0.15854079
15165,264,0.14897025
15166,270,0.14027172
15167,268,0.17002076
15168,267,0.16567773
15169,269,0.1585027
15170,271,0.13436079
15171,274,0.17920083
15172,272,0.15249991
15173,275,0.14897275
15174,278,0.18850863
15175,277,0.15815926
15176,273,0.14661002
15177,280,0.13223362
15178,279,0.1524356
15179,281,0.17644238
15180,284,0.12767935
15181,285,0.14015245
15182,282,0.14937389
15183,292,0.14108503
15184,283,0.15888786
15185,288,0.1324889
15186,293,0.13450414
15187,286,0.14838004
15188,289,0.1359899
15189,287,0.13713115
15190,290,0.14813232
15191,291,0.15019715
15192,1291,0.15206975
15193,297,0.17650288
15194,295,0.16126859
15195,296,0.15045875
15196,298,0.1430955
15198,383,0.14580625
15199,300,0.15222114
15200,302,0.18536752
15201,301,0.14238793
15202,299,0.15795499
15203,303,0.18316466
15204,304,0.1346559
15205,305,0.14487815
15206,343,0.12635565
15207,310,0.15922374
15208,306,0.14173144
15209,308,0.1362884
15210,309,0.16291142
15211,307,0.1478169
15212,311,0.15160215
15213,314,0.14379627
15214,315,0.14377654
15215,313,0.15361965
15216,312,0.13333523
15217,316,0.12565339
15218,319,0.12845159
15219,318,0.12822205
15220,317,0.12915766
15221,321,0.15287524
15222,320,0.13416952
15223,350,0.18684918
15224,323,0.13122493
15225,322,0.16002303
15226,325,0.15422708
15227,324,0.12183392
15228,326,0.17797762
15229,374,0.16500056
15230,327,0.16608536
15231,328,0.18960184
15232,330,0.1692527
15233,331,0.1643104
15234,332,0.13790041
15235,333,0.16540945
15236,329,0.19106615
15237,1250,0.14603567
15238,334,0.1427167
15239,335,0.16458827
15240,337,0.14110714
15241,338,0.18609726
15242,336,0.14631611
15243,339,0.1542998
15244,340,0.14800954
15245,342,0.13077945
15246,344,0.14912057
15247,341,0.12243366
15248,345,0.15728933
15249,347,0.13445199
15250,346,0.16299176
15251,349,0.12596184
15252,351,0.14905119
15253,353,0.12832272
15254,352,0.15386194
15255,348,0.1366862
15256,354,0.14133275
15257,355,0.1496259
15258,356,0.13321579
15259,358,0.17033839
15260,357,0.15209657
15261,359,0.13516831
15262,360,0.14154315
15263,361,0.1566118
15264,362,0.16259474
15265,363,0.15250438
15266,365,0.15573055
15267,366,0.16091955
15268,367,0.12113154
15269,368,0.14402252
15270,369,0.13998616
15271,364,0.15821898
15272,370,0.14161307
15273,372,0.15568984
15274,371,0.15895182
15275,373,0.15129751
15276,377,0.14495862
15277,376,0.15426058
15278,378,0.1455003
15279,382,0.19487989
15280,380,0.15200204
15281,379,0.15558493
15282,384,0.1370998
15283,381,0.18795806
15284,385,0.16823679
15285,387,0.17028928
15286,388,0.13460541
15287,389,0.15131247
15288,386,0.13214755
15289,390,0.14178187
15290,392,0.13826466
15291,391,0.15124047
15341,442,0.14717317
15292,393,0.1761151
15293,395,0.13975972
15294,394,0.12797332
15295,518,0.16900796
15296,396,0.15624875
15297,397,0.16736615
15298,399,0.14223999
15299,398,0.12732452
15300,400,0.14899701
15301,401,0.12903202
15302,402,0.15129733
15303,430,0.19662541
15304,403,0.16122806
15305,404,0.15337372
15306,405,0.13600099
15307,406,0.1537196
15308,407,0.1429233
15309,408,0.14946556
15310,409,0.16330218
15311,410,0.16681755
15312,412,0.16394383
15313,413,0.14589995
15314,431,0.155747
15315,414,0.13329351
15316,415,0.15611762
15317,416,0.1939848
15318,411,0.15377933
15319,417,0.1502791
15320,432,0.15109825
15321,419,0.12960708
15322,418,0.14598078
15323,420,0.15813106
15324,421,0.1608504
15325,434,0.15480399
15326,433,0.15359885
15327,424,0.15598106
15328,423,0.1846168
15329,425,0.15005928
15330,426,0.16544378
15331,428,0.15121585
15332,427,0.13234818
15333,422,0.14635366
15334,437,0.15061933
15335,436,0.12379444
15336,429,0.113325536
15337,435,0.144566
15338,438,0.18370181
15339,439,0.14974695
15340,440,0.14758736
15342,441,0.19536537
15343,525,0.14768845
15344,443,0.14870209
15345,445,0.12515032
15346,444,0.1469459
15347,448,0.16850585
15348,446,0.13764364
15349,447,0.13012898
15350,449,0.1538927
15351,450,0.13579428
15352,451,0.1311385
15353,453,0.150042
15354,452,0.18692982
15355,454,0.1649661
15356,465,0.14763767
15357,455,0.14999288
15358,456,0.1806212
15359,457,0.17712498
15360,458,0.14590842
15361,498,0.15108693
15362,459,0.117945015
15363,460,0.15853763
15364,461,0.13575298
15365,462,0.151874
15366,463,0.18261594
15391,486,0.1283949
15367,464,0.15012372
15368,466,0.16498
15369,467,0.19355345
15370,469,0.13715619
15371,470,0.13792199
15372,471,0.16367829
15373,468,0.14050037
15374,744,0.15675521
15375,472,0.18398124
15376,473,0.1463176
15377,474,0.15262961
15378,1297,0.12586105
15379,475,0.19635683
15380,476,0.17287749
15381,478,0.15623558
15382,477,0.15982872
15383,479,0.154302
15384,481,0.124970496
15385,480,0.15160304
15386,483,0.19211459
15387,482,0.13402557
15388,484,0.14760548
15389,1298,0.15116596
15390,485,0.14613801
15392,488,0.1547854
15393,490,0.15303564
15394,489,0.15402508
15395,491,0.16673744
15396,499,0.1256488
15397,487,0.16019845
15398,492,0.14963573
15399,493,0.15862834
15400,494,0.15356338
15401,495,0.15895832
15402,496,0.14621192
15403,497,0.1662519
15404,502,0.17861187
15405,501,0.15502644
15406,503,0.12085748
15407,505,0.15894163
15408,506,0.14663452
15409,504,0.1302591
15410,507,0.14046228
15411,510,0.14902455
15412,509,0.14959687
15413,511,0.14107955
15414,512,0.14559549
15415,514,0.17839593
15416,515,0.1649437
15417,516,0.12278074
15418,513,0.15053219
15419,519,0.1183995
15420,517,0.17291832
15421,521,0.148413
15422,520,0.19452369
15423,522,0.15107125
15424,524,0.15115261
15425,523,0.14284092
15426,526,0.15231651
15427,528,0.13196576
15428,529,0.14240146
15429,531,0.18755507
15430,530,0.15342253
15431,527,0.19559568
15432,532,0.1391198
15433,533,0.1903022
15434,534,0.15084195
15435,535,0.13557106
15436,537,0.14561766
15437,536,0.12885725
15438,538,0.1493097
15439,778,0.13863987
15440,540,0.13184732
15441,539,0.18136549
15442,541,0.16861993
15443,542,0.1586743
15444,576,0.14169443
15445,544,0.1164251
15446,545,0.1285544
15447,543,0.16353941
15448,546,0.1466245
15449,549,0.14954752
15450,551,0.13211244
15451,547,0.16139275
15452,550,0.15716207
15453,678,0.16212386
15454,677,0.1666277
15455,508,0.18807113
15456,548,0.16387528
15457,554,0.14049327
15458,553,0.16225207
15459,555,0.17294157
15460,556,0.17623758
15461,577,0.1923973
15462,552,0.13208246
15463,557,0.14751631
15464,558,0.14276409
15489,582,0.16967171
15465,559,0.16435319
15466,560,0.1413325
15467,562,0.13082117
15468,561,0.1706689
15469,563,0.14618874
15470,578,0.1307959
15471,565,0.14822662
15472,566,0.16550344
15473,579,0.15129817
15474,564,0.14622092
15475,567,0.16229486
15476,570,0.13078672
15477,569,0.14248395
15478,623,0.1654247
15479,624,0.16008908
15480,573,0.11474985
15481,571,0.15196723
15482,568,0.16019195
15483,574,0.14547384
15484,572,0.18907744
15485,575,0.14869297
15486,657,0.14227629
15487,580,0.14790547
15488,581,0.1553595
15491,585,0.15448761
15492,584,0.1598618
15493,586,0.13893646
15494,589,0.16200966
15495,587,0.15203571
15496,591,0.14407784
15497,590,0.14737296
15498,588,0.12297404
15499,593,0.1485064
15500,594,0.15619129
15501,592,0.14918977
15502,595,0.16644657
15503,596,0.16763061
15504,597,0.14597839
15505,598,0.14206368
15506,1393,0.1225549
15507,599,0.13091964
15508,601,0.15465039
15509,600,0.15607476
15510,602,0.1492359
15511,605,0.14647883
15512,606,0.15025818
15513,607,0.16210341
15514,604,0.13646632
15515,603,0.15063834
15517,609,0.13898796
15518,611,0.14568263
15519,613,0.15634108
15520,612,0.16388094
15521,610,0.17312366
15522,614,0.11564809
15523,615,0.1665259
15524,616,0.14982349
15525,618,0.15942478
15526,617,0.12881547
15527,619,0.187621
15528,621,0.13047487
15529,625,0.14805901
15530,627,0.15379977
15531,626,0.1523071
15532,622,0.15655208
15533,629,0.1522271
15534,628,0.15926951
15535,631,0.15779698
15536,620,0.15009922
15537,633,0.14654368
15538,632,0.13392538
15539,635,0.14477855
15540,634,0.16884309
15541,630,0.157143
15542,636,0.16248208
15543,679,0.15989399
15544,637,0.13584894
15545,638,0.1439656
15546,639,0.14540833
15547,640,0.13212126
15548,704,0.18396682
15549,642,0.14569372
15550,646,0.1316545
15551,641,0.14329761
15552,645,0.15082014
15553,644,0.14485502
15554,647,0.15757555
15555,648,0.13797641
15556,649,0.14263153
15557,651,0.1396423
15558,650,0.1485725
15559,652,0.15082991
15560,653,0.16777861
15561,654,0.14008087
15562,655,0.14609444
15563,658,0.15104878
15564,660,0.15613145
15565,659,0.19111669
15566,663,0.14805758
15591,686,0.14830887
15567,656,0.13837433
15568,661,0.13864481
15569,662,0.14865261
15570,664,0.14783508
15571,666,0.1599319
15572,665,0.13858801
15573,667,0.1297912
15574,668,0.1322459
15575,669,0.11983669
15576,671,0.15497798
15577,670,0.16116077
15578,672,0.15381491
15579,674,0.16103321
15580,675,0.15551788
15581,673,0.13617319
15582,676,0.13303834
15583,706,0.15139073
15584,681,0.1693384
15585,680,0.15135634
15586,705,0.1302926
15587,682,0.11615944
15588,684,0.12751132
15589,685,0.13353312
15590,683,0.14826852
15592,687,0.15024525
15593,689,0.13407445
15594,688,0.13969052
15595,690,0.18288636
15596,691,0.1373735
15597,693,0.13074851
15598,692,0.16462642
15599,694,0.15154624
15600,695,0.14412284
15601,696,0.14818811
15602,643,0.12736917
15603,732,0.13364935
15604,697,0.14624947
15605,698,0.180412
15606,699,0.15822136
15607,700,0.13444787
15608,701,0.19470853
15609,702,0.14675581
15610,707,0.16239381
15611,703,0.16399175
15612,708,0.15508163
15613,710,0.14116973
15614,709,0.15245306
15615,711,0.1539802
15616,712,0.16904664
15617,742,0.15725827
15618,713,0.15701091
15619,714,0.14628553
15620,716,0.17149335
15621,715,0.17560297
15622,718,0.13511825
15623,717,0.1420064
15624,719,0.1516149
15625,720,0.15740108
15626,723,0.13604319
15627,721,0.16422391
15628,724,0.15052539
15629,722,0.15790045
15630,725,0.16684687
15631,727,0.14105695
15632,728,0.1354112
15633,729,0.14063227
15634,730,0.16968602
15635,731,0.14316463
15636,733,0.14696294
15637,735,0.15436369
15638,736,0.14144462
15663,761,0.12758976
15639,743,0.16670084
15640,737,0.15168005
15641,738,0.13520575
15642,739,0.1582951
15643,734,0.12327212
15644,740,0.14114481
15645,741,0.13956416
15646,745,0.1419295
15647,746,0.14167887
15648,747,0.1919502
15649,748,0.16643447
15650,749,0.18683314
15651,752,0.18906581
15652,750,0.14862627
15653,751,0.1625508
15654,753,0.1523382
15655,1690,0.13164717
15656,754,0.15791899
15657,755,0.15670061
15658,756,0.2159642
15659,757,0.13998842
15660,759,0.15567887
15661,758,0.14797229
15662,760,0.13779747
15664,764,0.16069126
15665,763,0.1312254
15666,762,0.16536117
15667,765,0.14272201
15668,767,0.14878082
15669,766,0.14512539
15670,779,0.17513919
15671,768,0.1414941
15672,769,0.15556693
15673,770,0.14457715
15674,772,0.15553606
15675,956,0.146788
15676,771,0.18809164
15677,773,0.13826782
15678,774,0.1302309
15679,775,0.14354861
15680,780,0.19504559
15681,777,0.13543177
15682,776,0.15290928
15683,726,0.15693784
15684,783,0.14501989
15685,782,0.12676263
15686,785,0.15518534
15687,786,0.18339747
15809,900,0.13538426
15688,781,0.13301617
15689,787,0.14056224
15690,784,0.16217542
15691,788,0.12907648
15692,789,0.1343121
15693,792,0.14826769
15694,790,0.17173046
15695,791,0.12741566
15696,811,0.15027088
15697,793,0.15680957
15698,794,0.14155638
15699,796,0.14063483
15700,795,0.15438032
15701,797,0.15068775
15702,798,0.15937644
15703,799,0.15601462
15704,800,0.18646407
15705,802,0.13958955
15706,801,0.15237045
15707,823,0.13042957
15708,804,0.1554519
15709,805,0.15525448
15710,806,0.15900272
15711,803,0.13128036
15712,807,0.1598655
15713,824,0.14355278
15714,808,0.14504814
15715,810,0.14799225
15716,809,0.17142135
15717,993,0.15653747
15718,813,0.14288479
15719,814,0.1490038
15720,815,0.14386535
15721,812,0.14392656
15722,817,0.1596281
15723,816,0.1548639
15724,819,0.14696473
15725,818,0.14032727
15726,821,0.14154708
15727,822,0.1601454
15728,820,0.14857137
15729,825,0.17412043
15730,826,0.13780516
15731,827,0.1462174
15732,828,0.124920845
15733,829,0.18028331
15734,1006,0.15373218
15735,1007,0.18113291
15736,830,0.12120813
15737,831,0.15229094
15738,832,0.14688939
15739,833,0.13876015
15740,835,0.13386744
15741,834,0.18873882
15742,841,0.124133825
15743,836,0.14812398
15744,837,0.1320473
15745,840,0.16501415
15746,839,0.15742278
15747,838,0.15454686
15748,843,0.16762096
15749,842,0.12756902
15750,844,0.15518206
15751,846,0.1923036
15752,847,0.1472354
15753,848,0.15439057
15754,849,0.15014356
15755,850,0.16884035
15756,852,0.19285232
15757,845,0.14817661
15758,860,0.14524174
15759,851,0.14402276
15760,856,0.16968459
15761,855,0.14160985
15762,854,0.18353313
15763,857,0.1474995
15764,853,0.15481001
15765,859,0.12036592
15766,858,0.15786952
15767,861,0.17534822
15768,862,0.15150869
15769,863,0.13765925
15770,864,0.13963926
15771,872,0.1542418
15772,865,0.16114366
15773,866,0.18248898
15774,873,0.12692237
15775,867,0.15709352
15776,869,0.12394184
15777,868,0.15989268
15778,871,0.15461755
15779,870,0.14202535
15780,874,0.1554169
15781,877,0.14202774
15782,875,0.15622497
15783,878,0.13001454
15784,929,0.13369781
15785,879,0.14270425
15786,876,0.1425941
15787,880,0.15036708
15788,881,0.11824757
15789,930,0.15216082
15790,882,0.16935748
15791,883,0.1469006
15792,937,0.14431483
15793,885,0.13039589
15794,884,0.13956022
15795,886,0.19341826
15796,888,0.1431163
15797,890,0.13776791
15798,887,0.15869373
15799,889,0.17122912
15800,891,0.1407572
15801,892,0.15613937
15802,894,0.15800798
15803,893,0.15906864
15804,895,0.17240924
15805,896,0.1499036
15806,897,0.17746192
15807,898,0.13504636
15808,899,0.14844644
15810,902,0.14885652
15811,901,0.16723359
15812,903,0.15990126
15813,905,0.16154635
15814,904,0.16220623
15815,906,0.15413839
15816,907,0.13046652
15817,908,0.16090769
15818,909,0.14985389
15819,910,0.16077298
15820,912,0.15674543
15821,913,0.14913636
15822,911,0.1505642
15823,914,0.14101595
15824,915,0.13960636
15825,917,0.15033615
15826,918,0.18519986
15827,916,0.14695263
15828,920,0.15875596
15829,919,0.16451257
15830,921,0.14340252
15831,924,0.15389329
15832,922,0.17417258
15833,923,0.14969748
15834,925,0.16234654
15835,927,0.13421893
15836,926,0.1358673
15837,931,0.12543851
15838,933,0.14256227
15839,934,0.13527721
15840,935,0.15905994
15841,932,0.1540497
15842,938,0.15172386
15843,936,0.14359361
15844,940,0.16886789
15845,939,0.122445405
15846,928,0.14659196
15847,942,0.14732254
15848,941,0.1680314
15849,948,0.16901922
15850,943,0.1545695
15851,945,0.14759558
15852,944,0.13914466
15853,946,0.1433891
15854,949,0.16101956
15855,947,0.17390537
15856,950,0.15183747
15857,952,0.13769072
15858,951,0.1733098
15859,953,0.15221918
15860,954,0.15891582
15861,958,0.16244918
15862,959,0.16133422
15863,961,0.12628138
15864,960,0.15024197
15865,963,0.15059316
15866,962,0.15076172
15867,957,0.15421313
15868,964,0.14014763
15869,966,0.13792431
15870,965,0.15696955
15871,968,0.1538676
15872,967,0.15482485
15873,970,0.1261642
15874,971,0.14510214
15875,972,0.15963423
15876,973,0.14863974
15877,969,0.17050362
15878,974,0.15294719
15879,976,0.1450783
15880,977,0.12910819
15881,978,0.15244478
15882,979,0.14890659
15932,1030,0.13682503
15883,980,0.1560936
15884,975,0.12568432
15885,981,0.13607264
15886,986,0.15518242
15887,983,0.15226048
15888,984,0.1285091
15889,987,0.1473059
15890,985,0.19468403
15891,982,0.16738838
15892,989,0.14052826
15893,990,0.14348996
15894,991,0.14722139
15895,992,0.13937134
15896,997,0.17320323
15897,994,0.14102674
15898,996,0.15582341
15899,988,0.13613951
15900,995,0.1530472
15901,998,0.1730349
15902,999,0.147358
15903,1002,0.15667349
15904,1000,0.13325608
15905,1001,0.15752774
15906,1003,0.18256783
15907,1009,0.14781344
15908,1005,0.15396744
15909,1008,0.15519309
15910,1004,0.15441048
15911,1010,0.12254089
15912,1018,0.14101577
15913,1011,0.14798963
15914,1012,0.14261073
15915,1014,0.1516931
15916,1013,0.15199006
15917,1020,0.14297485
15918,1015,0.1696564
15919,1017,0.14086497
15920,1019,0.14961582
15921,1016,0.16426432
15922,1023,0.16180456
15923,1021,0.16373163
15924,1024,0.14558989
15925,1025,0.15156525
15926,1026,0.14970654
15927,1027,0.17871797
15928,1022,0.16145128
15929,1028,0.17892945
15930,1029,0.13655281
15931,1066,0.14091545
15934,1032,0.13748187
15935,1033,0.160011
15936,1034,0.15101427
15937,1036,0.15569371
15938,1037,0.14004683
15939,1038,0.12845361
15940,1039,0.1684705
15941,1035,0.1516667
15942,1042,0.13917822
15943,1041,0.1474303
15944,1040,0.1887412
15945,1043,0.1596148
15946,1044,0.1536178
15947,1046,0.12932092
15948,1047,0.13862407
15949,1045,0.15654433
15950,1049,0.1744889
15951,1050,0.1381445
15952,1051,0.14531773
15953,1052,0.15067232
15954,1053,0.11542547
15955,1067,0.15529233
15956,1054,0.1399582
15957,1055,0.15598506
15958,1056,0.140324
15959,1048,0.14929342
15960,1058,0.1597169
15961,1057,0.14033765
15962,1059,0.15410703
15963,1068,0.19170576
15964,1061,0.14085054
15965,1060,0.15314609
15966,1062,0.14808702
15967,1064,0.165981
15968,1065,0.14521062
15969,1069,0.14461678
15970,1070,0.15367544
15971,1071,0.1353131
15972,1072,0.17635226
15973,1093,0.14596182
15974,1063,0.14465016
15975,1073,0.1340515
15976,1074,0.14145589
15977,1077,0.1451037
15978,1075,0.1858517
15979,1076,0.15641832
15980,1094,0.15974069
15981,1078,0.16043705
15982,1079,0.1452424
15983,1080,0.13693869
15984,1081,0.15596402
15985,1085,0.13825887
15986,1083,0.13898659
15987,1082,0.15408051
15988,1084,0.12459737
15989,1086,0.13946056
15990,1125,0.15210271
15991,1087,0.1324498
15992,1126,0.15791482
15993,1088,0.14087385
15994,1089,0.13249445
15995,1091,0.1738106
15996,1090,0.14121944
15997,1092,0.14133626
15998,1096,0.13556653
15999,1095,0.19213557
16000,1097,0.1494289
16001,1098,0.14999497
16002,1099,0.15703398
16003,1132,0.14017934
16004,1100,0.13881338
16005,1101,0.18722075
16006,1102,0.14924705
16007,1103,0.16039127
16008,1104,0.1504702
16009,1105,0.15061384
16010,1108,0.13409299
16011,1133,0.14553177
16012,1109,0.16760683
16013,1107,0.16398829
16014,1106,0.15446818
16015,1110,0.1508565
16016,1114,0.16591567
16017,1113,0.14585102
16018,1112,0.18057775
16019,1111,0.15579575
16020,1115,0.13016582
16021,1118,0.12555635
16022,1117,0.15878469
16023,1119,0.15366888
16024,1116,0.1481713
16025,1120,0.14868915
16026,1122,0.134969
16027,1124,0.12955743
16028,1123,0.15969348
16029,1127,0.14869314
16030,1121,0.17350745
16031,1128,0.12820852
16033,1131,0.15732884
16034,1134,0.16194105
16035,1135,0.14548868
16036,1138,0.15499818
16037,1136,0.14884621
16038,1130,0.14397472
16039,1139,0.15011269
16040,1137,0.16085279
16041,1140,0.14971673
16042,1141,0.15958303
16043,1142,0.16562033
16044,1143,0.14086539
16045,1150,0.14673984
16046,1146,0.15048116
16047,1145,0.16487718
16048,1144,0.16241485
16049,1149,0.13768137
16050,1147,0.12938553
16051,1148,0.14889205
16052,1151,0.15485275
16053,1152,0.18809539
16054,1154,0.1426261
16055,1155,0.14766312
16129,1229,0.1586982
16056,1153,0.15305793
16057,1156,0.1280449
16058,1157,0.1308114
16059,1160,0.18968403
16060,1158,0.16854095
16061,1161,0.14076579
16062,1159,0.18061668
16063,1162,0.13839889
16064,1164,0.13683057
16065,1163,0.1538251
16066,1165,0.19432789
16067,1166,0.159473
16068,1169,0.13527471
16069,1168,0.14255166
16070,1167,0.15035659
16071,1178,0.11700863
16072,1170,0.16112
16073,1171,0.13538426
16074,1173,0.1634484
16075,1172,0.13625127
16076,1174,0.14313507
16077,1176,0.16006523
16078,1177,0.15041858
16079,1179,0.15051228
16080,1175,0.1597895
16081,1182,0.15131778
16082,1181,0.14768195
16083,1183,0.15967381
16084,1180,0.12332845
16085,1189,0.15193295
16086,1184,0.16722083
16087,1185,0.12795377
16088,1187,0.15059519
16089,1186,0.1512866
16090,1188,0.1061275
16091,1192,0.14224488
16092,1193,0.16648221
16093,1195,0.17526829
16094,1190,0.16532195
16095,1191,0.14373726
16096,1196,0.16922534
16097,1194,0.18627977
16098,1197,0.15257245
16099,1198,0.14636022
16100,1200,0.16080928
16101,1202,0.1194675
